chunk_id,document_id,chunk_index,text,text_length_chars,estimated_tokens,source_url,title,category,local_path
chunk_afde4c95305c28a0bf37,doc_1c656e876adff872c6d1,6,"Những năm 1964 - 1965, một số sinh viên khóa đầu tiên được gửi đi đào tạo tại Liên Xô và các nước xã hội chủ nghĩa đã lần lượt bảo vệ thành công luận án phó tiến sĩ và trở về, bổ sung vào đội ngũ cán bộ giảng dạy đang trưởng thành của Nhà trường. Tinh thần và phong cách làm việc của các chuyên gia quốc tế trong việc giảng dạy, bồi dưỡng kiến thức chuyên môn cho cán bộ, sinh viên đã cổ vũ các nhà khoa học trẻ của Nhà trường tự tin bước đi trên mặt trận khoa học kỹ thuật - một lĩnh vực còn rất mới đối với Việt Nam lúc bấy giờ.",530,132,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_b8b5e832e5c44b476466,doc_1c656e876adff872c6d1,7,"Tinh thần và phong cách làm việc của các chuyên gia quốc tế trong việc giảng dạy, bồi dưỡng kiến thức chuyên môn cho cán bộ, sinh viên đã cổ vũ các nhà khoa học trẻ của Nhà trường tự tin bước đi trên mặt trận khoa học kỹ thuật - một lĩnh vực còn rất mới đối với Việt Nam lúc bấy giờ.
Ở giai đoạn này, dù điều kiện cơ sở vật chất khiêm tốn, nhưng với phương châm “thắt lưng buộc bụng”, Nhà trường đã cố gắng xây dựng một số phòng thí nghiệm cho khoa Vật lý, Hóa học, Sinh học, thành lập bảo tàng động thực vật, bảo tàng khảo cổ, xưởng cơ - vô tuyến, xây dựng nhà in, mở rộng thư viện...",585,146,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_999895c19300a81068fa,doc_1c656e876adff872c6d1,8,"Sinh học, thành lập bảo tàng động thực vật, bảo tàng khảo cổ, xưởng cơ - vô tuyến, xây dựng nhà in, mở rộng thư viện...
Năm 1965, đất nước bước vào một giai đoạn mới của Cách mạng. Trường Đại học Tổng hợp Hà Nội kết thúc năm học 1964 – 1965, cũng là kết thúc giai đoạn đầu tiên trong tiến trình xây dựng và phát triển Nhà trường - giai đoạn phát triển trong hòa bình.
1.1.2 GIAI ĐOẠN 1965 - 1975: Xây dựng và phát triển Trường trong điều kiện chiến tranh
Sau “sự kiện Vịnh Bắc Bộ”, chiến tranh đã leo thang ra miền Bắc. Trong tình hình cả nước có chiến tranh, tháng 8/1965, toàn thể cán bộ, sinh viên “gánh cả trường trên vai” sơ tán lên Đại Từ (Bắc Thái). Sau thời gian dựng nhà, dựng lớp, ngày 15/10/1965, lễ khai giảng năm học mới được diễn ra giữa đại ngàn Việt Bắc.",770,192,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_afbec33067b9e5dbbf41,doc_1c656e876adff872c6d1,9,"Trong tình hình cả nước có chiến tranh, tháng 8/1965, toàn thể cán bộ, sinh viên “gánh cả trường trên vai” sơ tán lên Đại Từ (Bắc Thái). Sau thời gian dựng nhà, dựng lớp, ngày 15/10/1965, lễ khai giảng năm học mới được diễn ra giữa đại ngàn Việt Bắc. Dù khó khăn nhưng năm học 1965 – 1966 kết thúc với 75% tổng số sinh viên đã đạt điểm khá giỏi. Đặc biệt, tháng 9/1965, Chính phủ quyết định mở lớp cấp 3 phổ thông dạy học sinh năng khiếu toán học bậc Trung học Phổ thông cho Trường Đại học Tổng hợp Hà Nội (khối phổ thông chuyên toán A0).",538,134,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_bf68647d8f23371e16df,doc_1c656e876adff872c6d1,10,"Đặc biệt, tháng 9/1965, Chính phủ quyết định mở lớp cấp 3 phổ thông dạy học sinh năng khiếu toán học bậc Trung học Phổ thông cho Trường Đại học Tổng hợp Hà Nội (khối phổ thông chuyên toán A0).
Trong công tác nghiên cứu khoa học, bên cạnh những đề tài cơ bản của lớp cán bộ giảng dạy trẻ đang trong thời kỳ tự đào tạo, các đề tài nghiên cứu những vấn đề khoa học liên quan tới thực tiễn nóng bỏng của đời sống xã hội, sản xuất chiến đấu được triển khai ở hầu hết các chuyên ngành đào tạo của Nhà trường. Các đề tài gắn chuyên môn của mình vào sự nghiệp Cách mạng thiêng liêng của Tổ quốc như: Khoa Toán giải quyết vấn đề vượt sông phục vụ giao thông vận tải; tính toán dòng chảy phục vụ công tác thủy lợi;… Khoa Vật lý nghiên cứu về truyền sóng phục vụ thông tin liên lạc.",771,193,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_b683c575ff85fce3039b,doc_1c656e876adff872c6d1,11,"Các đề tài gắn chuyên môn của mình vào sự nghiệp Cách mạng thiêng liêng của Tổ quốc như: Khoa Toán giải quyết vấn đề vượt sông phục vụ giao thông vận tải; tính toán dòng chảy phục vụ công tác thủy lợi;… Khoa Vật lý nghiên cứu về truyền sóng phục vụ thông tin liên lạc. Khoa Hóa học nghiên cứu cao su chịu dầu phục vụ quốc phòng và giao thông vận tải. Khoa Sinh học ứng dụng vi sinh vào sản xuất nước chấm, nghiên cứu rau rừng phục vụ quân đội. Khoa Địa lý - Địa chất triển khai đề tài: điều tra tài nguyên thiên nhiên Việt Bắc; điều tra địa chất, thăm dò khoáng sản vùng đồng bằng sông Hồng và duyên hải Bắc bộ phục vụ công tác phân vùng kinh tế, quy hoạch địa lý và phát triển kinh tế địa phương,...",700,175,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_63cc7dd1bbf8a5f8cd33,doc_1c656e876adff872c6d1,12,"Khoa Địa lý - Địa chất triển khai đề tài: điều tra tài nguyên thiên nhiên Việt Bắc; điều tra địa chất, thăm dò khoáng sản vùng đồng bằng sông Hồng và duyên hải Bắc bộ phục vụ công tác phân vùng kinh tế, quy hoạch địa lý và phát triển kinh tế địa phương,...
Cuối năm 1968, sau những thất bại nặng nề trên cả hai miền Nam - Bắc, đế quốc Mỹ buộc phải chấm dứt ném bom vô điều kiện ở miền Bắc nước ta. Thầy trò Trường Đại học Tổng hợp Hà Nội lại “gánh trường trên vai” trở về Hà Nội. Cho đến giữa năm 1970, toàn trường đã trở về làm việc tại các cơ sở cũ.",551,138,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_cda80c83fec24d2310c3,doc_1c656e876adff872c6d1,13,"Cuối năm 1968, sau những thất bại nặng nề trên cả hai miền Nam - Bắc, đế quốc Mỹ buộc phải chấm dứt ném bom vô điều kiện ở miền Bắc nước ta. Thầy trò Trường Đại học Tổng hợp Hà Nội lại “gánh trường trên vai” trở về Hà Nội. Cho đến giữa năm 1970, toàn trường đã trở về làm việc tại các cơ sở cũ.
Giữa lúc đang dần đi vào hoạt động ổn định tại Hà Nội thì đế quốc Mỹ lại ồ ạt đánh phá miền Bắc lần thứ hai. Nhà trường một lần nữa phải rời Thủ đô, sơ tán về Ứng Hòa (Hà Tây cũ), sau đó chuyển về Hiệp Hòa (Hà Bắc cũ) và Phú Bình (Bắc Thái) với trang thiết bị, đồ dùng dạy học được vận chuyển bằng phương tiện thô sơ. Tại vùng sơ tán, các lớp học được chia nhỏ thành từng ca đảm bảo sự gọn nhẹ, cơ động theo nếp sống thời chiến với khẩu hiệu “an toàn tối đa, chất lượng đảm bảo, thi cử nghiêm túc”.",793,198,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_c5328228e9823aab8ef7,doc_1c656e876adff872c6d1,14,"Tại vùng sơ tán, các lớp học được chia nhỏ thành từng ca đảm bảo sự gọn nhẹ, cơ động theo nếp sống thời chiến với khẩu hiệu “an toàn tối đa, chất lượng đảm bảo, thi cử nghiêm túc”. Đến đầu năm 1973, toàn trường về Hà Nội.
Song song với giảng dạy và học tập, việc nghiên cứu khoa học phục vụ thực tế đã được thầy trò Nhà trường thực hiện tích cực. Thầy trò của trường đã tổ chức 78 đoàn với 1.250 người triển khai các đề tài phục vụ thực tế sản xuất và chiến đấu, hoạt động trên 85 địa bàn trải dài từ khu IV đến Lạng Sơn. Nhiều tập thể, cá nhân đã được tặng thưởng bằng khen, huân chương về thành tích nghiên cứu khoa học phục vụ sản xuất và chiến đấu.",652,163,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_dcc852e568101fcbb4de,doc_1c656e876adff872c6d1,15,"Nhiều tập thể, cá nhân đã được tặng thưởng bằng khen, huân chương về thành tích nghiên cứu khoa học phục vụ sản xuất và chiến đấu.
Năm 1974, thầy giáo Hoàng Hữu Đường, cán bộ giảng dạy khoa Toán - Cơ (nay là Toán - Cơ - Tin học) là người đầu tiên bảo vệ luận án phó tiến sĩ trong nước tại Hội đồng chấm luận án cấp nhà nước được tổ chức tại Trường Đại học Tổng hợp Hà Nội. Nhiều bản nhận xét của các nhà toán học nước ngoài đánh giá cao chất lượng khoa học của luận án này. Sự kiện đã ghi dấu ấn trong công tác đào tạo sau đại học của Nhà trường.",546,136,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_bf7094c99fc8c36007a3,doc_1c656e876adff872c6d1,16,"Nhiều bản nhận xét của các nhà toán học nước ngoài đánh giá cao chất lượng khoa học của luận án này. Sự kiện đã ghi dấu ấn trong công tác đào tạo sau đại học của Nhà trường.
Năm 1974 cũng là năm Việt Nam bắt đầu cử học sinh trung học phổ thông dự thi Olympic Toán quốc tế, với nòng cốt là học sinh lớp chuyên toán A0 của Trường Đại học Tổng hợp Hà Nội. Huy chương Vàng Olympic Toán quốc tế đầu tiên của Việt Nam thuộc về Hoàng Lê Minh, học sinh của Nhà trường. Bảng vàng thành tích này được làm dày thêm bằng thành tích của các Khối THPT Chuyên sau này. Năm học 1974 - 1975 đã kết thúc thắng lợi trong niềm vui đại thắng của toàn dân tộc: miền Nam hoàn toàn giải phóng, Tổ quốc Việt Nam thống nhất.",698,174,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_a861f0e81ed612a5eb78,doc_1c656e876adff872c6d1,17,"Năm học 1974 - 1975 đã kết thúc thắng lợi trong niềm vui đại thắng của toàn dân tộc: miền Nam hoàn toàn giải phóng, Tổ quốc Việt Nam thống nhất.
Trong những năm tháng chống Mỹ cứu nước, từ giảng đường Trường Đại học Tổng hợp Hà Nội đã có 1.333 cán bộ và sinh viên “xếp bút nghiên lên đường đánh Mỹ”. Họ đã dũng cảm chiến đấu vì Tổ quốc; có những người đã ngã xuống bên chiến hào, làm nên một “dáng đứng Việt Nam tạc vào thế kỷ” như Lê Anh Xuân, Chu Cẩm Phong, Nguyễn Trọng Định,... Biết bao sinh viên ưu tú khác của trường như Nguyễn Văn Thạc, Hoàng Kim Giao đã ra đi, ngã xuống hóa thân vào màu xanh của dáng hình xứ sở “mãi mãi tuổi hai mươi”, mãi ghi vào truyền thống Nhà trường như một khúc hùng ca bi tráng của những năm tháng kháng chiến.",744,186,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_383d0424e42e4b17ed03,doc_1c656e876adff872c6d1,18,"Biết bao sinh viên ưu tú khác của trường như Nguyễn Văn Thạc, Hoàng Kim Giao đã ra đi, ngã xuống hóa thân vào màu xanh của dáng hình xứ sở “mãi mãi tuổi hai mươi”, mãi ghi vào truyền thống Nhà trường như một khúc hùng ca bi tráng của những năm tháng kháng chiến.
1.1.3 GIAI ĐOẠN 1975 - 1985: Ổn định và phát triển Trường sau chiến tranh
Năm học 1975 - 1976, Trường Đại học Tổng hợp Hà Nội khai giảng trong không khí cả nước hân hoan mừng chiến thắng, đất nước bước vào thời kỳ xây dựng Chủ nghĩa Xã hội. Nhà trường được Đảng và Nhà nước giao nhiệm vụ: vừa thực hiện xây dựng Trường Đại học Tổng hợp Hà Nội trở thành một trung tâm đào tạo và nghiên cứu khoa học hàng đầu của đất nước, vừa thực hiện nghĩa vụ, trách nhiệm trong việc khôi phục và xây dựng các trường đại học ở miền Nam.",783,196,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_65d979d202a386b9415b,doc_1c656e876adff872c6d1,19,"Nhà trường được Đảng và Nhà nước giao nhiệm vụ: vừa thực hiện xây dựng Trường Đại học Tổng hợp Hà Nội trở thành một trung tâm đào tạo và nghiên cứu khoa học hàng đầu của đất nước, vừa thực hiện nghĩa vụ, trách nhiệm trong việc khôi phục và xây dựng các trường đại học ở miền Nam.
Nhiều người con miền Nam đã trưởng thành trên đất Bắc, trên cương vị một cán bộ giảng dạy, một nhà khoa học giàu kiến thức và kinh nghiệm thực tế trở về chi viện cho miền Nam. Trong đợt chi viện hơn 100 cán bộ giảng dạy cho miền Nam, 3 cán bộ của Trường đã được giao trọng trách giữ chức vụ Hiệu trưởng của 3 trường đại học cơ bản lớn nhất ở miền Nam: Trường Đại học Tổng hợp Thành phố Hồ Chí Minh, Trường Đại học Tổng hợp Huế, Trường Đại học Đà Lạt.",730,182,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_363cead9c04e1687f2fc,doc_1c656e876adff872c6d1,20,"Trong đợt chi viện hơn 100 cán bộ giảng dạy cho miền Nam, 3 cán bộ của Trường đã được giao trọng trách giữ chức vụ Hiệu trưởng của 3 trường đại học cơ bản lớn nhất ở miền Nam: Trường Đại học Tổng hợp Thành phố Hồ Chí Minh, Trường Đại học Tổng hợp Huế, Trường Đại học Đà Lạt. Cùng với con người, hơn 23.000 cuốn sách giáo khoa, chuyên khảo tiếng Việt và tiếng Nga, hàng nghìn cuốn tạp chí khoa học và dụng cụ thiết bị khoa học phục vụ giảng dạy, nghiên cứu đã được chi viện cho các trường đại học ở miền Nam. Bên cạnh đó, Nhà trường còn tiếp nhận sinh viên xuất sắc từ các trường đại học phía Nam để đào tạo trở thành những cán bộ giảng dạy cho các trường đại học này.",667,167,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_a49027df16b7a29b859b,doc_1c656e876adff872c6d1,21,"Bên cạnh đó, Nhà trường còn tiếp nhận sinh viên xuất sắc từ các trường đại học phía Nam để đào tạo trở thành những cán bộ giảng dạy cho các trường đại học này.
Năm 1976, kỷ niệm 20 năm thành lập, Trường Đại học Tổng hợp Hà Nội đã khẳng định vượt qua nhiều khó khăn thử thách để không ngừng vươn lên cả về quy mô và chất lượng. Với uy tín khoa học của mình, Trường mở rộng quan hệ hợp tác với nhiều cơ sở đào tạo danh tiếng trên thế giới: Đại học Tổng hợp Lomonosov, Novosibirk (Liên Xô), Humboldt (Đức), Lodz (Ba Lan), Amsterdam (Hà Lan), Paris Sud VII (Pháp),... Việc mở rộng hợp tác quốc tế đã cho phép Nhà trường có điều kiện trao đổi, hợp tác nghiên cứu, đào tạo với các nước có trình độ khoa học tiên tiến, đồng thời tranh thủ sự giúp đỡ về cơ sở vật chất, kỹ thuật của bạn bè quốc tế.",790,198,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_7672300d293c2cc79ac8,doc_1c656e876adff872c6d1,22,"Việc mở rộng hợp tác quốc tế đã cho phép Nhà trường có điều kiện trao đổi, hợp tác nghiên cứu, đào tạo với các nước có trình độ khoa học tiên tiến, đồng thời tranh thủ sự giúp đỡ về cơ sở vật chất, kỹ thuật của bạn bè quốc tế.
Đầu năm 1979, trước cuộc chiến tranh biên giới phía Tây Nam và phía Bắc của đất nước, hơn 300 cán bộ, sinh viên Nhà trường lại tạm “xếp bút nghiên” lên đường nhập ngũ; hơn 1.000 cán bộ, sinh viên tham gia xây dựng phòng tuyến Sông Cầu bảo vệ Thủ đô với phiên hiệu Trung đoàn 10 - Đoàn Nguyễn Huệ.",523,131,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_2fbd9606d36e052ebf8a,doc_1c656e876adff872c6d1,23,"Đầu năm 1979, trước cuộc chiến tranh biên giới phía Tây Nam và phía Bắc của đất nước, hơn 300 cán bộ, sinh viên Nhà trường lại tạm “xếp bút nghiên” lên đường nhập ngũ; hơn 1.000 cán bộ, sinh viên tham gia xây dựng phòng tuyến Sông Cầu bảo vệ Thủ đô với phiên hiệu Trung đoàn 10 - Đoàn Nguyễn Huệ.
Những năm đầu thập kỷ 80 của thế kỷ trước, trong bối cảnh khó khăn chung của cả nước, Trường Đại học Tổng hợp Hà Nội đứng trước thách thức vô cùng to lớn, đặc biệt là trong đời sống của cán bộ, sinh viên, nhưng thầy trò vẫn hoàn thành xuất sắc nhiệm vụ, học sinh khối THPT Chuyên Toán vẫn mang về những giải quốc gia, quốc tế cao nhất.",632,158,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_97dad770d7c58a82a0db,doc_1c656e876adff872c6d1,24,"trò vẫn hoàn thành xuất sắc nhiệm vụ, học sinh khối THPT Chuyên Toán vẫn mang về những giải quốc gia, quốc tế cao nhất.
Có thể nói, trong 10 năm (từ 1975 đến 1985), Trường Đại học Tổng hợp Hà Nội đã đứng trước những thử thách và khó khăn vô cùng to lớn. Nhưng bằng sự nỗ lực không ngừng của toàn thể cán bộ, sinh viên, Trường đã vượt qua được thời kỳ sóng gió nhất để tự khẳng định vai trò tiên phong, là “cánh chim đầu đàn” trong nền giáo dục đại học Việt Nam.
1.1.4 GIAI ĐOẠN 1985 - 1995: Đổi mới và phát triển
Tháng 12/1986, Đại hội Đảng toàn quốc lần thứ VI đã đề ra “Đường lối đổi mới” nhằm đưa đất nước thoát khỏi thời kỳ khủng hoảng.",640,160,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_efd2adccd1b3380b407b,doc_1c656e876adff872c6d1,25,"Tháng 12/1986, Đại hội Đảng toàn quốc lần thứ VI đã đề ra “Đường lối đổi mới” nhằm đưa đất nước thoát khỏi thời kỳ khủng hoảng. Đó là cơ sở để Nhà trường tiếp tục nâng cao chất lượng, hiệu quả đào tạo, đẩy mạnh công tác nghiên cứu khoa học và lao động sản xuất, tăng cường kinh phí xây dựng Nhà trường, giải quyết một phần khó khăn cho đời sống cán bộ.
Năm 1987, Nhà trường triển khai nhiều hoạt động thay đổi tích cực như: mở một số khoa, bộ môn và ngành đào tạo đáp ứng nhu cầu của xã hội trong thời kỳ đổi mới (ngành Tin học, khoa Pháp lý,…).",545,136,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_61ff0fef049d9ec77c09,doc_1c656e876adff872c6d1,26,"Năm 1987, Nhà trường triển khai nhiều hoạt động thay đổi tích cực như: mở một số khoa, bộ môn và ngành đào tạo đáp ứng nhu cầu của xã hội trong thời kỳ đổi mới (ngành Tin học, khoa Pháp lý,…). Công tác nghiên cứu khoa học được chuyển hướng, trong đó, một số đề tài được định hướng để phục vụ ba chương trình kinh tế lớn của đất nước và các vấn đề kinh tế, xã hội của thủ đô Hà Nội - đặc biệt là các đề tài nghiên cứu cơ sở lý luận và thực tiễn của khái niệm “đổi mới tư duy”.
Giai đoạn 1988 - 1992, Nhà trường chủ trương triển khai ứng dụng các tiến bộ khoa học kỹ thuật phù hợp với tiềm năng khoa học cơ bản. Trường hình thành các chương trình nghiên cứu tổng hợp lớn như: Môi trường; điều tra tổng hợp các tỉnh ven biển miền Trung,...",736,184,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_024baf426cb6b591f727,doc_1c656e876adff872c6d1,27,"Giai đoạn 1988 - 1992, Nhà trường chủ trương triển khai ứng dụng các tiến bộ khoa học kỹ thuật phù hợp với tiềm năng khoa học cơ bản. Trường hình thành các chương trình nghiên cứu tổng hợp lớn như: Môi trường; điều tra tổng hợp các tỉnh ven biển miền Trung,... cùng với các đề tài khoa học hướng vào các vấn đề phục vụ yêu cầu dân sinh (chế tạo cảm biến, chế tạo nam châm đất hiếm, xây dựng quy trình sản xuất màng siêu lọc máu,...). Đặc biệt, Trường được Nhà nước giao nghiên cứu những đề tài có tính chiến lược như: “Tổng kết 30 năm hợp tác hóa nông nghiệp nước ta trong thời kỳ đổi mới”, “Chiến lược đào tạo, bồi dưỡng thế hệ trẻ”,...",637,159,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_b3259dbae1d3b7994639,doc_1c656e876adff872c6d1,28,"Đặc biệt, Trường được Nhà nước giao nghiên cứu những đề tài có tính chiến lược như: “Tổng kết 30 năm hợp tác hóa nông nghiệp nước ta trong thời kỳ đổi mới”, “Chiến lược đào tạo, bồi dưỡng thế hệ trẻ”,...
Trong suốt chặng đường gần 40 năm xây dựng và phát triển, Trường Đại học Tổng hợp Hà Nội đã không ngừng lớn mạnh về cơ cấu tổ chức, đội ngũ cán bộ và cơ sở vật chất. Từ khi mới thành lập, Trường có 3 khoa. Đến cuối năm 1993, Trường đã có 15 khoa, 1 bộ môn trực thuộc, 3 khối trung học phổ thông chuyên, 7 phòng chức năng, 14 viện, trung tâm nghiên cứu và 11 đơn vị phục vụ.",577,144,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_c9eb94a61aee863b76ea,doc_1c656e876adff872c6d1,29,"Đến cuối năm 1993, Trường đã có 15 khoa, 1 bộ môn trực thuộc, 3 khối trung học phổ thông chuyên, 7 phòng chức năng, 14 viện, trung tâm nghiên cứu và 11 đơn vị phục vụ. Đội ngũ cán bộ, công chức của Trường có phẩm chất đạo đức tốt, trình độ chuyên môn cao với 1.236 cán bộ, viên chức; trong đó có 791 cán bộ giảng dạy gồm: 35 tiến sĩ khoa học, 324 phó tiến sĩ, 38 giáo sư, 164 phó giáo sư, 188 giảng viên chính, 401 giảng viên; đội ngũ cán bộ nghiên cứu có 14 nghiên cứu viên chính, 107 nghiên cứu viên. Đây chính là lực lượng đã có nhiều đóng góp to lớn vào sự nghiệp đào tạo và nghiên cứu khoa học chất lượng cao của đất nước.",627,157,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_cc2bff9384a7e2852100,doc_1c656e876adff872c6d1,30,"Đây chính là lực lượng đã có nhiều đóng góp to lớn vào sự nghiệp đào tạo và nghiên cứu khoa học chất lượng cao của đất nước.
Đứng trước yêu cầu phát triển mạnh mẽ của đất nước và hội nhập quốc tế sâu rộng trong mọi lĩnh vực, ngày 10/12/1993, Thủ tướng Chính phủ ban hành Nghị định số 97/CP quyết định thành lập Đại học Quốc gia Hà Nội - một đại học mang tầm quốc gia và vươn lên đẳng cấp quốc tế trong tương lai. Sự ra đời của Đại học Quốc gia Hà Nội là sự tiếp nối quá trình phát triển của một số trường đại học lớn ở miền Bắc Việt Nam, trong đó có Trường Đại học Tổng hợp Hà Nội. Tháng 9/1995, Trường Đại học Tổng hợp Hà Nội được chia tách thành Trường Đại học Khoa học Tự nhiên và Trường Đại học Khoa học Xã hội và Nhân văn.",727,182,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
chunk_0c41ef110c80b9979182,doc_1c656e876adff872c6d1,31,"Tháng 9/1995, Trường Đại học Tổng hợp Hà Nội được chia tách thành Trường Đại học Khoa học Tự nhiên và Trường Đại học Khoa học Xã hội và Nhân văn. Trường Đại học Khoa học Tự nhiên được trao trách nhiệm kế thừa truyền thống, kế thừa tư cách pháp nhân của Trường Đại học Tổng hợp Hà Nội. Ngày 16/8/1995, Bộ trưởng Bộ Giáo dục và Đào tạo ký Quyết định bổ nhiệm GS.TSKH Đào Trọng Thi, nguyên Hiệu trưởng Trường Đại học Tổng hợp Hà Nội giữ chức vụ Hiệu trưởng Trường Đại học Khoa học Tự nhiên.
Qua gần 40 năm tồn tại và phát triển, tên gọi “Trường Đại học Tổng hợp Hà Nội” đã gắn bó với nhiều thế hệ cán bộ công nhân viên, sinh viên Nhà trường và xã hội.",648,162,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,Lịch sử phát triển,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__lich-su-phat-trien\index.html
